id,programming,health,shopping,news,travel
8660,True,True,False,True,False
8661,True,False,False,True,False
8662,False,False,False,True,False
8663,False,True,False,False,False
8664,False,False,True,True,False
8665,False,True,False,True,False
8666,True,False,True,False,False
8667,False,False,True,True,False
8668,True,False,True,True,False
8669,False,True,True,True,False
8670,True,True,False,True,False
8671,False,True,False,True,False
8672,False,True,False,True,True
8673,True,False,True,True,False
8674,False,False,False,False,False
8675,False,True,False,False,True
8676,True,True,False,False,False
8677,False,False,False,True,False
8678,False,False,True,False,False
8679,True,True,False,False,False
8680,False,True,False,True,False
8681,False,True,True,True,False
8682,True,False,True,False,False
8683,True,False,False,True,False
8684,False,True,False,True,False
8685,False,False,False,False,False
8686,False,True,False,True,False
8687,False,True,True,False,False
8688,False,False,False,False,False
8689,True,True,False,False,False
8690,True,True,False,True,False
8691,False,True,False,False,False
8692,True,True,True,True,True
8693,True,True,False,True,True
8694,False,True,False,False,False
8695,True,False,False,True,True
8696,True,False,False,True,False
8697,True,True,False,False,False
8698,False,True,False,True,False
8699,True,True,False,True,False
8700,False,False,False,True,False
8701,False,False,False,True,False
8702,False,True,False,True,False
8703,False,False,True,False,False
8704,False,False,False,True,True
8705,True,False,False,False,True
8706,True,False,True,False,False
8707,False,False,False,True,False
8708,False,True,True,True,True
8709,True,True,True,True,True
8710,False,True,False,False,False
8711,False,False,True,False,False
8712,True,False,False,True,False
8713,True,True,False,False,False
8714,True,False,False,True,False
8715,True,False,True,True,True
8716,False,False,False,True,False
8717,True,False,False,False,False
8718,False,False,False,True,False
8719,False,False,False,False,True
8720,False,True,False,False,False
8721,True,True,False,False,False
8722,False,True,False,True,False
8723,True,False,False,False,False
8724,False,True,False,False,False
8725,True,True,False,False,False
8726,True,True,False,True,False
8727,False,True,True,False,False
8728,True,True,True,True,False
8729,True,False,True,True,False
8730,False,False,True,True,True
8731,True,True,True,True,False
8732,True,True,False,True,False
8733,True,False,True,False,False
8734,False,True,False,False,False
8735,False,False,False,False,True
8736,False,True,False,True,False
8737,True,True,True,True,False
8738,True,True,True,True,True
8739,True,True,True,True,True
8740,False,True,True,False,False
8741,False,False,True,False,False
8742,False,False,False,True,False
8743,False,False,False,True,False
8744,True,False,True,True,True
8745,False,True,False,False,False
8746,True,False,False,True,False
8747,False,True,False,True,False
8748,False,True,True,True,False
8749,False,True,False,True,False
8750,False,False,True,True,False
8751,True,True,True,False,False
8752,False,True,False,True,False
8753,True,True,True,True,False
8754,False,True,False,False,False
8755,True,False,True,True,False
8756,False,False,False,True,False
8757,True,True,False,False,False
8758,True,True,False,True,True
8759,False,False,True,True,False
8760,False,True,False,True,False
8761,False,True,False,True,False
8762,False,True,False,True,False
8763,False,True,True,True,True
8764,False,True,False,False,False
8765,False,False,False,True,True
8766,False,True,False,True,True
8767,True,True,False,True,False
8768,False,False,True,True,False
8769,False,True,False,True,False
8770,False,True,False,False,False
8771,True,False,False,True,False
8772,False,True,True,True,False
8773,True,False,True,True,False
8774,False,True,False,True,False
8775,True,False,True,False,False
8776,True,True,True,True,True
8777,False,False,False,True,True
8778,True,False,False,False,True
8779,True,True,False,True,True
8780,False,False,True,True,False
8781,False,False,False,True,True
8782,False,True,False,True,False
8783,False,True,True,True,False
8784,False,False,True,False,False
8785,False,True,True,True,False
8786,True,True,False,True,False
8787,True,True,True,True,False
8788,False,True,True,True,True
8789,False,False,True,True,False
8790,True,True,False,True,True
8791,True,False,False,False,False
8792,False,True,True,True,False
8793,True,True,True,True,False
8794,True,False,False,True,False
8795,False,True,True,True,False
8796,False,False,True,True,False
8797,False,False,True,True,False
8798,True,True,False,True,False
8799,False,True,True,False,False
8800,False,True,True,True,False
8801,False,False,False,False,False
8802,False,False,True,False,True
8803,False,True,False,False,False
8804,False,True,False,False,False
8805,False,False,False,True,False
8806,False,True,False,False,False
8807,False,True,False,True,True
8808,False,True,False,True,False
8809,False,True,True,False,False
8810,False,True,False,True,False
8811,False,True,False,True,False
8812,True,False,False,True,False
8813,False,False,True,True,False
8814,True,False,True,True,False
8815,False,False,False,True,False
8816,False,True,False,False,False
8817,False,False,True,True,False
8818,False,True,False,True,False
8819,False,True,True,True,False
8820,False,True,False,True,False
8821,False,False,True,True,False
8822,True,True,False,True,False
8823,False,True,False,True,True
8824,False,True,True,True,False
8825,False,True,True,True,False
8826,True,True,True,False,False
8827,False,True,False,False,True
8828,True,False,False,True,False
8829,False,True,False,True,True
8830,True,False,False,False,False
8831,True,False,True,True,False
8832,True,False,False,True,True
8833,True,False,False,True,True
8834,False,True,False,True,False
8835,False,False,False,True,False
8836,True,False,False,False,False
8837,True,True,False,True,False
8838,False,False,False,True,True
8839,False,True,False,True,True
8840,False,True,True,True,True
8841,False,False,True,True,False
8842,False,True,False,True,True
8843,False,True,False,False,False
8844,False,False,False,False,True
8845,True,True,False,False,False
8846,True,True,False,True,False
8847,False,False,True,False,True
8848,True,False,True,True,False
8849,True,True,False,True,False
8850,False,True,False,True,False
8851,False,True,True,False,False
8852,False,False,True,True,False
8853,True,False,True,True,False
8854,False,True,True,False,False
8855,False,True,False,False,False
8856,False,True,True,True,False
8857,False,True,False,True,False
8858,False,True,False,False,False
8859,False,False,False,True,False
8860,False,False,True,True,False
8861,True,False,False,False,False
8862,False,False,True,False,False
8863,True,False,False,True,False
8864,False,True,False,False,False
8865,True,False,False,True,True
8866,False,True,False,True,False
8867,False,False,True,True,True
8868,False,False,False,True,False
8869,False,True,False,True,False
8870,True,True,False,True,True
8871,False,True,False,False,False
8872,True,False,True,True,False
8873,True,False,False,True,False
8874,False,True,False,True,False
8875,False,True,True,False,False
8876,False,False,True,True,False
8877,True,True,True,True,False
8878,False,True,True,True,True
8879,True,False,False,True,False
8880,False,True,False,True,False
8881,False,False,False,False,False
8882,True,False,True,False,False
8883,True,True,True,True,False
8884,False,False,True,False,False
8885,False,True,True,True,False
8886,False,False,True,True,False
8887,False,True,False,True,True
8888,True,False,True,True,False
8889,False,False,True,True,True
8890,False,True,False,False,True
8891,True,True,True,True,True
8892,False,False,True,False,False
8893,False,False,True,False,True
8894,True,True,True,False,False
8895,False,True,False,True,False
8896,False,True,True,True,False
8897,True,False,True,True,False
8898,True,False,False,True,False
8899,False,False,False,False,False
8900,False,False,False,True,False
8901,False,True,True,True,False
8902,False,True,False,True,False
8903,True,True,True,False,False
8904,True,True,False,True,False
8905,False,False,True,True,True
8906,True,False,False,False,False
8907,False,True,False,True,False
8908,False,False,False,True,False
8909,False,True,False,True,False
8910,False,True,True,True,False
8911,False,True,True,False,False
8912,False,False,True,True,False
8913,True,True,True,True,False
8914,False,False,False,False,True
8915,False,True,False,True,True
8916,False,False,False,False,True
8917,False,False,False,True,False
